id,u_id,name,position,active,age,handedness,catches,contract_end,cap_hit,signed_nhl,date_birth,drafted,height,weight,nhl_rights_id,nationality_id,place_birth_id,id,player_id,regular_season,season_id,league_id,team_id,captaincy,gp,gd,gaa,svp,ga,svs,so,w,l,t,toi,id,nationality,id,season
5688,92,Martin Gerber,G,0,48,,L,,,0,1974-09-03,1,181,94,,24,1543,29134,5688,1,120,7,11,,60,,2.78,0.906,162,1557,3,38,14,6,3493,24,Switzerland,120,2005-2006
5688,92,Martin Gerber,G,0,48,,L,,,0,1974-09-03,1,181,94,,24,1543,29139,5688,0,121,7,57,,,,,,,,,,,,,24,Switzerland,121,2006-2007
5688,92,Martin Gerber,G,0,48,,L,,,0,1974-09-03,1,181,94,,24,1543,29140,5688,1,121,7,57,,29,,2.78,0.906,74,710,1,15,9,3,1599,24,Switzerland,121,2006-2007
5688,92,Martin Gerber,G,0,48,,L,,,0,1974-09-03,1,181,94,,24,1543,29141,5688,0,122,7,57,,4,,3.52,0.912,14,145,0,0,4,0,238,24,Switzerland,122,2007-2008
5688,92,Martin Gerber,G,0,48,,L,,,0,1974-09-03,1,181,94,,24,1543,29142,5688,1,122,7,57,,57,,2.72,0.91,145,1474,2,30,18,4,3197,24,Switzerland,122,2007-2008
5688,92,Martin Gerber,G,0,48,,L,,,0,1974-09-03,1,181,94,,24,1543,29147,5688,0,123,7,144,,,,,,,,,,,,,24,Switzerland,123,2008-2009
5688,92,Martin Gerber,G,0,48,,L,,,0,1974-09-03,1,181,94,,24,1543,29148,5688,1,123,7,144,,12,,3.23,0.905,38,364,0,6,5,0,706,24,Switzerland,123,2008-2009
5688,92,Martin Gerber,G,0,48,,L,,,0,1974-09-03,1,181,94,,24,1543,29161,5688,0,125,7,66,,,,,,,,,,,,,24,Switzerland,125,2010-2011
5688,92,Martin Gerber,G,0,48,,L,,,0,1974-09-03,1,181,94,,24,1543,29162,5688,1,125,7,66,,3,,1.3,0.958,4,91,0,3,0,0,185,24,Switzerland,125,2010-2011
5689,9110,Sébastien Caron,G,0,43,,L,,,0,1980-06-25,1,185,77,,3,1544,29205,5689,0,117,7,81,,,,,,,,,,,,,3,Canada,117,2002-2003
5689,9110,Sébastien Caron,G,0,43,,L,,,0,1980-06-25,1,185,77,,3,1544,29206,5689,1,117,7,81,,24,,2.64,0.916,62,679,2,7,14,2,1408,3,Canada,117,2002-2003
5689,9110,Sébastien Caron,G,0,43,,L,,,0,1980-06-25,1,185,77,,3,1544,29209,5689,0,118,7,81,,,,,,,,,,,,,3,Canada,118,2003-2004
5689,9110,Sébastien Caron,G,0,43,,L,,,0,1980-06-25,1,185,77,,3,1544,29210,5689,1,118,7,81,,40,,3.74,0.883,138,1041,1,9,24,5,2213,3,Canada,118,2003-2004
5689,9110,Sébastien Caron,G,0,43,,L,,,0,1980-06-25,1,185,77,,3,1544,29215,5689,0,120,7,81,,,,,,,,,,,,,3,Canada,120,2005-2006
5689,9110,Sébastien Caron,G,0,43,,L,,,0,1980-06-25,1,185,77,,3,1544,29216,5689,1,120,7,81,,26,,3.98,0.881,87,646,1,8,9,5,1312,3,Canada,120,2005-2006
5689,9110,Sébastien Caron,G,0,43,,L,,,0,1980-06-25,1,185,77,,3,1544,29219,5689,0,121,7,5466,,,,,,,,,,,,,3,Canada,121,2006-2007
5689,9110,Sébastien Caron,G,0,43,,L,,,0,1980-06-25,1,185,77,,3,1544,29220,5689,1,121,7,5466,,1,,2.12,0.833,1,5,0,0,0,0,28,3,Canada,121,2006-2007
5689,9110,Sébastien Caron,G,0,43,,L,,,0,1980-06-25,1,185,77,,3,1544,29229,5689,0,124,7,61,,,,,,,,,,,,,3,Canada,124,2009-2010
5689,9110,Sébastien Caron,G,0,43,,L,,,0,1980-06-25,1,185,77,,3,1544,29230,5689,1,124,7,61,,0,,,,,,,,,,,3,Canada,124,2009-2010
5689,9110,Sébastien Caron,G,0,43,,L,,,0,1980-06-25,1,185,77,,3,1544,29237,5689,0,126,7,100,,,,,,,,,,,,,3,Canada,126,2011-2012
5689,9110,Sébastien Caron,G,0,43,,L,,,0,1980-06-25,1,185,77,,3,1544,29238,5689,1,126,7,100,,3,,3.12,0.877,7,50,0,1,1,0,135,3,Canada,126,2011-2012
5690,8702,Cristobal Huet,G,0,47,,L,,,0,1975-09-03,1,183,93,,14,1545,29315,5690,0,117,7,17,,,,,,,,,,,,,14,France,117,2002-2003
5690,8702,Cristobal Huet,G,0,47,,L,,,0,1975-09-03,1,183,93,,14,1545,29316,5690,1,117,7,17,,12,,2.37,0.913,21,220,1,4,4,1,541,14,France,117,2002-2003
5690,8702,Cristobal Huet,G,0,47,,L,,,0,1975-09-03,1,183,93,,14,1545,29319,5690,0,118,7,17,,,,,,,,,,,,,14,France,118,2003-2004
5690,8702,Cristobal Huet,G,0,47,,L,,,0,1975-09-03,1,183,93,,14,1545,29320,5690,1,118,7,17,,41,,2.43,0.907,89,872,3,10,16,10,2199,14,France,118,2003-2004
5690,8702,Cristobal Huet,G,0,47,,L,,,0,1975-09-03,1,183,93,,14,1545,29327,5690,0,120,7,50,,6,,2.33,0.929,15,197,0,2,4,0,386,14,France,120,2005-2006
5690,8702,Cristobal Huet,G,0,47,,L,,,0,1975-09-03,1,183,93,,14,1545,29328,5690,1,120,7,50,,36,,2.2,0.929,77,1008,7,18,11,4,2103,14,France,120,2005-2006
5690,8702,Cristobal Huet,G,0,47,,L,,,0,1975-09-03,1,183,93,,14,1545,29331,5690,0,121,7,50,,,,,,,,,,,,,14,France,121,2006-2007
5690,8702,Cristobal Huet,G,0,47,,L,,,0,1975-09-03,1,183,93,,14,1545,29332,5690,1,121,7,50,,42,,2.81,0.916,107,1173,2,19,16,3,2286,14,France,121,2006-2007
5690,8702,Cristobal Huet,G,0,47,,L,,,0,1975-09-03,1,183,93,,14,1545,29333,5690,0,122,7,39,,7,,2.93,0.909,22,220,0,3,4,0,451,14,France,122,2007-2008
5690,8702,Cristobal Huet,G,0,47,,L,,,0,1975-09-03,1,183,93,,14,1545,29334,5690,1,122,7,39,,13,,1.63,0.936,21,308,2,11,2,0,771,14,France,122,2007-2008
5690,8702,Cristobal Huet,G,0,47,,L,,,0,1975-09-03,1,183,93,,14,1545,29337,5690,0,123,7,163,,3,,3.23,0.91,7,71,0,1,2,0,130,14,France,123,2008-2009
5690,8702,Cristobal Huet,G,0,47,,L,,,0,1975-09-03,1,183,93,,14,1545,29338,5690,1,123,7,163,,41,,2.53,0.909,99,988,3,20,15,4,2351,14,France,123,2008-2009
5690,8702,Cristobal Huet,G,0,47,,L,,,0,1975-09-03,1,183,93,,14,1545,29339,5690,0,124,7,163,,1,,0,1,0,3,0,0,0,0,20,14,France,124,2009-2010
5690,8702,Cristobal Huet,G,0,47,,L,,,0,1975-09-03,1,183,93,,14,1545,29340,5690,1,124,7,163,,48,,2.5,0.895,114,969,4,26,14,4,2731,14,France,124,2009-2010
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29423,5691,0,117,7,38,,,,,,,,,,,,,1,USA,117,2002-2003
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29424,5691,1,117,7,38,,15,,2.63,0.902,40,370,1,6,8,1,912,1,USA,117,2002-2003
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29429,5691,0,118,7,38,,,,,,,,,,,,,1,USA,118,2003-2004
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29430,5691,1,118,7,38,,3,,5.06,0.795,15,58,0,0,3,0,178,1,USA,118,2003-2004
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29435,5691,0,120,7,38,,18,,2.56,0.908,48,474,1,11,7,0,1123,1,USA,120,2005-2006
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29436,5691,1,120,7,38,,48,,2.6,0.914,124,1316,1,30,14,3,2862,1,USA,120,2005-2006
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29439,5691,0,121,7,38,,16,,2.22,0.922,38,451,0,9,7,0,1029,1,USA,121,2006-2007
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29440,5691,1,121,7,38,,63,,2.73,0.911,168,1718,2,40,16,6,3692,1,USA,121,2006-2007
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29441,5691,0,122,7,38,,,,,,,,,,,,,1,USA,122,2007-2008
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29442,5691,1,122,7,38,,76,,2.64,0.906,197,1907,3,36,27,10,4474,1,USA,122,2007-2008
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29443,5691,0,123,7,38,,,,,,,,,,,,,1,USA,123,2008-2009
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29444,5691,1,123,7,38,,59,,2.53,0.918,145,1628,5,34,18,6,3443,1,USA,123,2008-2009
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29445,5691,0,124,7,38,,6,,2.35,0.926,15,189,0,2,4,0,384,1,USA,124,2009-2010
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29446,5691,1,124,7,38,,69,,2.22,0.929,150,1948,5,41,18,8,4047,1,USA,124,2009-2010
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29449,5691,0,125,7,38,,7,,2.93,0.917,20,222,2,3,4,0,410,1,USA,125,2010-2011
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29450,5691,1,125,7,38,,66,,2.59,0.916,165,1799,5,34,22,8,3829,1,USA,125,2010-2011
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29451,5691,0,126,7,38,,,,,,,,,,,,,1,USA,126,2011-2012
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29452,5691,1,126,7,38,,61,,2.54,0.916,150,1638,6,31,21,7,3536,1,USA,126,2011-2012
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29453,5691,0,127,7,38,,,,,,,,,,,,,1,USA,127,2012-2013
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29454,5691,1,127,7,38,,40,,2.81,0.915,108,1162,0,17,17,5,2302,1,USA,127,2012-2013
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29455,5691,0,128,7,84,,6,,2.7,0.897,19,166,0,2,4,0,422,1,USA,128,2013-2014
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29456,5691,1,128,7,84,,19,,2.47,0.903,46,428,1,10,8,1,1117,1,USA,128,2013-2014
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29459,5691,0,129,7,2815,,3,,2.31,0.91,6,61,0,1,1,0,156,1,USA,129,2014-2015
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29460,5691,1,129,7,2815,,45,,2.53,0.911,107,1091,6,29,15,1,2542,1,USA,129,2014-2015
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29461,5691,0,130,7,2815,,,,,,,,,,,,,1,USA,130,2015-2016
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29462,5691,1,130,7,2815,,51,,2.7,0.916,137,1497,1,17,24,9,3043,1,USA,130,2015-2016
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29463,5691,0,131,7,2815,,,,,,,,,,,,,1,USA,131,2016-2017
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29464,5691,1,131,7,2815,,54,54,2.8,0.914,150,1587,3,18,29,6,3212,1,USA,131,2016-2017
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29465,5691,0,132,7,5466,,1,,9,0.75,3,9,0,0,0,0,20,1,USA,132,2017-2018
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29466,5691,1,132,7,5466,,28,,2.35,0.928,53,686,4,12,6,6,1353,1,USA,132,2017-2018
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29467,5691,0,133,7,5466,,,,,,,,,,,,,1,USA,133,2018-2019
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29468,5691,1,133,7,5466,,20,,2.76,0.912,51,527,1,8,7,2,1109,1,USA,133,2018-2019
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29469,5691,0,134,7,5466,,,,,,,,,,,,,1,USA,134,2019-2020
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29470,5691,1,134,7,5466,,23,,3.1,0.907,64,621,0,9,6,4,1239,1,USA,134,2019-2020
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29471,5691,0,135,7,5466,,,,,,,,,,,,,1,USA,135,2020-2021
5691,8802,Ryan Miller,G,0,43,,L,,,0,1980-07-17,1,188,76,,1,1546,29472,5691,1,135,7,5466,,16,,3.51,0.882,51,381,0,4,8,2,871,1,USA,135,2020-2021
5692,13481,Cody Rudkowsky,G,0,45,,L,,,0,1978-07-21,0,185,91,,3,1547,29495,5692,0,117,7,84,,,,,,,,,,,,,3,Canada,117,2002-2003
5692,13481,Cody Rudkowsky,G,0,45,,L,,,0,1978-07-21,0,185,91,,3,1547,29496,5692,1,117,7,84,,1,,0,1,0,10,0,1,0,0,30,3,Canada,117,2002-2003
5693,9146,Ray Emery,G,0,,,L,,,0,1982-09-28,1,188,89,,3,47,29537,5693,0,117,7,57,,,,,,,,,,,,,3,Canada,117,2002-2003
5693,9146,Ray Emery,G,0,,,L,,,0,1982-09-28,1,188,89,,3,47,29538,5693,1,117,7,57,,3,,1.42,0.923,2,24,0,1,0,0,85,3,Canada,117,2002-2003
5693,9146,Ray Emery,G,0,,,L,,,0,1982-09-28,1,188,89,,3,47,29541,5693,0,118,7,57,,,,,,,,,,,,,3,Canada,118,2003-2004
5693,9146,Ray Emery,G,0,,,L,,,0,1982-09-28,1,188,89,,3,47,29542,5693,1,118,7,57,,3,,2.38,0.904,5,47,0,2,0,0,126,3,Canada,118,2003-2004
5693,9146,Ray Emery,G,0,,,L,,,0,1982-09-28,1,188,89,,3,47,29547,5693,0,120,7,57,,10,,2.88,0.9,29,260,0,5,5,0,604,3,Canada,120,2005-2006
5693,9146,Ray Emery,G,0,,,L,,,0,1982-09-28,1,188,89,,3,47,29548,5693,1,120,7,57,,39,,2.82,0.902,102,943,3,23,11,4,2168,3,Canada,120,2005-2006
5693,9146,Ray Emery,G,0,,,L,,,0,1982-09-28,1,188,89,,3,47,29549,5693,0,121,7,57,,20,,2.26,0.907,47,458,3,13,7,0,1249,3,Canada,121,2006-2007
5693,9146,Ray Emery,G,0,,,L,,,0,1982-09-28,1,188,89,,3,47,29550,5693,1,121,7,57,,58,,2.47,0.918,138,1553,5,33,16,6,3351,3,Canada,121,2006-2007
5693,9146,Ray Emery,G,0,,,L,,,0,1982-09-28,1,188,89,,3,47,29551,5693,0,122,7,57,,,,,,,,,,,,,3,Canada,122,2007-2008
5693,9146,Ray Emery,G,0,,,L,,,0,1982-09-28,1,188,89,,3,47,29552,5693,1,122,7,57,,31,,3.13,0.89,88,712,0,12,13,4,1689,3,Canada,122,2007-2008
5693,9146,Ray Emery,G,0,,,L,,,0,1982-09-28,1,188,89,,3,47,29557,5693,0,124,7,61,,,,,,,,,,,,,3,Canada,124,2009-2010
5693,9146,Ray Emery,G,0,,,L,,,0,1982-09-28,1,188,89,,3,47,29558,5693,1,124,7,61,,29,,2.64,0.905,74,709,3,16,11,1,1684,3,Canada,124,2009-2010
5693,9146,Ray Emery,G,0,,,L,,,0,1982-09-28,1,188,89,,3,47,29561,5693,0,125,7,5466,,6,,3.19,0.897,17,148,0,2,3,0,319,3,Canada,125,2010-2011
5693,9146,Ray Emery,G,0,,,L,,,0,1982-09-28,1,188,89,,3,47,29562,5693,1,125,7,5466,,10,,2.28,0.926,20,252,0,7,2,0,527,3,Canada,125,2010-2011
5693,9146,Ray Emery,G,0,,,L,,,0,1982-09-28,1,188,89,,3,47,29565,5693,0,126,7,163,,,,,,,,,,,,,3,Canada,126,2011-2012
5693,9146,Ray Emery,G,0,,,L,,,0,1982-09-28,1,188,89,,3,47,29566,5693,1,126,7,163,,34,,2.81,0.9,83,751,0,15,9,4,1774,3,Canada,126,2011-2012
5693,9146,Ray Emery,G,0,,,L,,,0,1982-09-28,1,188,89,,3,47,29567,5693,0,127,7,163,,,,,,,,,,,,,3,Canada,127,2012-2013
5693,9146,Ray Emery,G,0,,,L,,,0,1982-09-28,1,188,89,,3,47,29568,5693,1,127,7,163,,21,,1.94,0.922,36,424,3,17,1,0,1116,3,Canada,127,2012-2013
5693,9146,Ray Emery,G,0,,,L,,,0,1982-09-28,1,188,89,,3,47,29569,5693,0,128,7,61,,3,,3.49,0.888,10,79,0,1,2,0,172,3,Canada,128,2013-2014
5693,9146,Ray Emery,G,0,,,L,,,0,1982-09-28,1,188,89,,3,47,29570,5693,1,128,7,61,,28,,2.96,0.903,69,642,2,9,12,2,1398,3,Canada,128,2013-2014
5693,9146,Ray Emery,G,0,,,L,,,0,1982-09-28,1,188,89,,3,47,29571,5693,0,129,7,61,,,,,,,,,,,,,3,Canada,129,2014-2015
5693,9146,Ray Emery,G,0,,,L,,,0,1982-09-28,1,188,89,,3,47,29572,5693,1,129,7,61,,31,,3.06,0.894,80,678,0,10,11,7,1570,3,Canada,129,2014-2015
5693,9146,Ray Emery,G,0,,,L,,,0,1982-09-28,1,188,89,,3,47,29577,5693,0,130,7,61,,,,,,,,,,,,,3,Canada,130,2015-2016
5693,9146,Ray Emery,G,0,,,L,,,0,1982-09-28,1,188,89,,3,47,29578,5693,1,130,7,61,,0,,,,,,,,,,,3,Canada,130,2015-2016
5694,8531,Michael Leighton,G,0,42,,L,,,0,1981-05-19,1,191,84,,3,626,29591,5694,0,117,7,163,,,,,,,,,,,,,3,Canada,117,2002-2003
5694,8531,Michael Leighton,G,0,42,,L,,,0,1981-05-19,1,191,84,,3,626,29592,5694,1,117,7,163,,8,,2.82,0.913,21,220,1,2,3,2,447,3,Canada,117,2002-2003
5694,8531,Michael Leighton,G,0,42,,L,,,0,1981-05-19,1,191,84,,3,626,29595,5694,0,118,7,163,,,,,,,,,,,,,3,Canada,118,2003-2004
5694,8531,Michael Leighton,G,0,42,,L,,,0,1981-05-19,1,191,84,,3,626,29596,5694,1,118,7,163,,35,,2.98,0.9,99,888,2,6,18,8,1988,3,Canada,118,2003-2004
5694,8531,Michael Leighton,G,0,42,,L,,,0,1981-05-19,1,191,84,,3,626,29601,5694,0,120,7,38,,,,,,,,,,,,,3,Canada,120,2005-2006
5694,8531,Michael Leighton,G,0,42,,L,,,0,1981-05-19,1,191,84,,3,626,29602,5694,1,120,7,38,,0,,,,,,,,,,,3,Canada,120,2005-2006
5694,8531,Michael Leighton,G,0,42,,L,,,0,1981-05-19,1,191,84,,3,626,29607,5694,0,121,7,50,,,,,,,,,,,,,3,Canada,121,2006-2007
5694,8531,Michael Leighton,G,0,42,,L,,,0,1981-05-19,1,191,84,,3,626,29608,5694,1,121,7,50,,0,,,,,,,,,,,3,Canada,121,2006-2007
5694,8531,Michael Leighton,G,0,42,,L,,,0,1981-05-19,1,191,84,,3,626,29609,5694,0,122,7,11,,,,,,,,,,,,,3,Canada,122,2007-2008
5694,8531,Michael Leighton,G,0,42,,L,,,0,1981-05-19,1,191,84,,3,626,29610,5694,1,122,7,11,,3,,2.66,0.897,7,61,0,1,1,0,158,3,Canada,122,2007-2008
5694,8531,Michael Leighton,G,0,42,,L,,,0,1981-05-19,1,191,84,,3,626,29613,5694,0,123,7,11,,,,,,,,,,,,,3,Canada,123,2008-2009
5694,8531,Michael Leighton,G,0,42,,L,,,0,1981-05-19,1,191,84,,3,626,29614,5694,1,123,7,11,,19,,2.92,0.901,50,457,0,6,7,2,1029,3,Canada,123,2008-2009
5694,8531,Michael Leighton,G,0,42,,L,,,0,1981-05-19,1,191,84,,3,626,29615,5694,0,124,7,61,,14,,2.46,0.916,31,340,3,8,3,0,757,3,Canada,124,2009-2010
5694,8531,Michael Leighton,G,0,42,,L,,,0,1981-05-19,1,191,84,,3,626,29616,5694,1,124,7,61,,27,,2.48,0.918,60,675,1,16,5,2,1449,3,Canada,124,2009-2010
5694,8531,Michael Leighton,G,0,42,,L,,,0,1981-05-19,1,191,84,,3,626,29617,5694,0,125,7,61,,2,,3.44,0.862,4,25,0,0,1,0,70,3,Canada,125,2010-2011
5694,8531,Michael Leighton,G,0,42,,L,,,0,1981-05-19,1,191,84,,3,626,29618,5694,1,125,7,61,,1,,4.01,0.889,4,32,0,1,0,0,60,3,Canada,125,2010-2011
5694,8531,Michael Leighton,G,0,42,,L,,,0,1981-05-19,1,191,84,,3,626,29623,5694,0,127,7,45,,,,,,,,,,,,,3,Canada,127,2012-2013
5694,8531,Michael Leighton,G,0,42,,L,,,0,1981-05-19,1,191,84,,3,626,29624,5694,1,127,7,45,,0,,,,,,,,,,,3,Canada,127,2012-2013
5694,8531,Michael Leighton,G,0,42,,L,,,0,1981-05-19,1,191,84,,3,626,29631,5694,0,130,7,163,,,,,,,,,,,,,3,Canada,130,2015-2016
5694,8531,Michael Leighton,G,0,42,,L,,,0,1981-05-19,1,191,84,,3,626,29632,5694,1,130,7,163,,1,,1.52,0.941,1,16,0,0,0,0,39,3,Canada,130,2015-2016
5694,8531,Michael Leighton,G,0,42,,L,,,0,1981-05-19,1,191,84,,3,626,29635,5694,0,131,7,11,,,,,,,,,,,,,3,Canada,131,2016-2017
5694,8531,Michael Leighton,G,0,42,,L,,,0,1981-05-19,1,191,84,,3,626,29636,5694,1,131,7,11,,4,,3.42,0.87,12,80,0,2,2,0,210,3,Canada,131,2016-2017
5695,8865,Curtis Sanford,G,0,43,,L,,,0,1979-10-05,0,180,88,,3,77,29673,5695,0,117,7,84,,,,,,,,,,,,,3,Canada,117,2002-2003
5695,8865,Curtis Sanford,G,0,43,,L,,,0,1979-10-05,0,180,88,,3,77,29674,5695,1,117,7,84,,8,,1.96,0.912,13,135,1,5,1,0,398,3,Canada,117,2002-2003
5695,8865,Curtis Sanford,G,0,43,,L,,,0,1979-10-05,0,180,88,,3,77,29681,5695,0,120,7,84,,,,,,,,,,,,,3,Canada,120,2005-2006
5695,8865,Curtis Sanford,G,0,43,,L,,,0,1979-10-05,0,180,88,,3,77,29682,5695,1,120,7,84,,34,,2.66,0.908,81,804,3,13,13,5,1831,3,Canada,120,2005-2006
5695,8865,Curtis Sanford,G,0,43,,L,,,0,1979-10-05,0,180,88,,3,77,29685,5695,0,121,7,84,,,,,,,,,,,,,3,Canada,121,2006-2007
5695,8865,Curtis Sanford,G,0,43,,L,,,0,1979-10-05,0,180,88,,3,77,29686,5695,1,121,7,84,,31,,3.19,0.888,79,628,0,8,12,5,1492,3,Canada,121,2006-2007
5695,8865,Curtis Sanford,G,0,43,,L,,,0,1979-10-05,0,180,88,,3,77,29689,5695,0,122,7,2815,,,,,,,,,,,,,3,Canada,122,2007-2008
5695,8865,Curtis Sanford,G,0,43,,L,,,0,1979-10-05,0,180,88,,3,77,29690,5695,1,122,7,2815,,16,,2.83,0.898,32,281,0,4,3,1,680,3,Canada,122,2007-2008
5695,8865,Curtis Sanford,G,0,43,,L,,,0,1979-10-05,0,180,88,,3,77,29691,5695,0,123,7,2815,,,,,,,,,,,,,3,Canada,123,2008-2009
5695,8865,Curtis Sanford,G,0,43,,L,,,0,1979-10-05,0,180,88,,3,77,29692,5695,1,123,7,2815,,19,,2.59,0.906,42,406,1,7,8,0,973,3,Canada,123,2008-2009
5695,8865,Curtis Sanford,G,0,43,,L,,,0,1979-10-05,0,180,88,,3,77,29699,5695,0,126,7,45,,,,,,,,,,,,,3,Canada,126,2011-2012
5695,8865,Curtis Sanford,G,0,43,,L,,,0,1979-10-05,0,180,88,,3,77,29700,5695,1,126,7,45,,36,,2.6,0.911,86,885,1,10,18,4,1983,3,Canada,126,2011-2012
5696,1598,Tim Thomas,G,0,49,,L,,,0,1974-04-15,1,180,91,,1,804,29741,5696,0,117,7,137,,,,,,,,,,,,,1,USA,117,2002-2003
5696,1598,Tim Thomas,G,0,49,,L,,,0,1974-04-15,1,180,91,,1,804,29742,5696,1,117,7,137,,4,,3.01,0.907,11,107,0,3,1,0,220,1,USA,117,2002-2003
5696,1598,Tim Thomas,G,0,49,,L,,,0,1974-04-15,1,180,91,,1,804,29751,5696,0,120,7,137,,,,,,,,,,,,,1,USA,120,2005-2006
5696,1598,Tim Thomas,G,0,49,,L,,,0,1974-04-15,1,180,91,,1,804,29752,5696,1,120,7,137,,38,,2.77,0.917,101,1112,1,12,13,10,2187,1,USA,120,2005-2006
5696,1598,Tim Thomas,G,0,49,,L,,,0,1974-04-15,1,180,91,,1,804,29755,5696,0,121,7,137,,,,,,,,,,,,,1,USA,121,2006-2007
5696,1598,Tim Thomas,G,0,49,,L,,,0,1974-04-15,1,180,91,,1,804,29756,5696,1,121,7,137,,66,,3.13,0.905,189,1796,3,30,29,4,3620,1,USA,121,2006-2007
5696,1598,Tim Thomas,G,0,49,,L,,,0,1974-04-15,1,180,91,,1,804,29757,5696,0,122,7,137,,7,,2.65,0.914,19,202,0,3,4,0,431,1,USA,122,2007-2008
5696,1598,Tim Thomas,G,0,49,,L,,,0,1974-04-15,1,180,91,,1,804,29758,5696,1,122,7,137,,57,,2.44,0.921,136,1595,3,28,19,6,3342,1,USA,122,2007-2008
5696,1598,Tim Thomas,G,0,49,,L,,,0,1974-04-15,1,180,91,,1,804,29761,5696,0,123,7,137,,11,,1.85,0.935,21,302,1,7,4,0,680,1,USA,123,2008-2009
5696,1598,Tim Thomas,G,0,49,,L,,,0,1974-04-15,1,180,91,,1,804,29762,5696,1,123,7,137,,54,,2.1,0.933,114,1580,5,36,11,7,3259,1,USA,123,2008-2009
5696,1598,Tim Thomas,G,0,49,,L,,,0,1974-04-15,1,180,91,,1,804,29763,5696,0,124,7,137,,,,,,,,,,,,,1,USA,124,2009-2010
5696,1598,Tim Thomas,G,0,49,,L,,,0,1974-04-15,1,180,91,,1,804,29764,5696,1,124,7,137,,43,,2.56,0.915,104,1117,5,17,18,8,2442,1,USA,124,2009-2010
5696,1598,Tim Thomas,G,0,49,,L,,,0,1974-04-15,1,180,91,,1,804,29767,5696,0,125,7,137,,25,,1.98,0.94,51,798,4,16,9,0,1542,1,USA,125,2010-2011
5696,1598,Tim Thomas,G,0,49,,L,,,0,1974-04-15,1,180,91,,1,804,29768,5696,1,125,7,137,,57,,2,0.938,112,1699,9,35,11,9,3364,1,USA,125,2010-2011
5696,1598,Tim Thomas,G,0,49,,L,,,0,1974-04-15,1,180,91,,1,804,29769,5696,0,126,7,137,,7,,2.14,0.923,16,191,1,3,4,0,449,1,USA,126,2011-2012
